Sample in Buffer,Sample in Window,TRIGGER,ANC_SYSTEM/Wanc[0]_24[23:0],ANC_SYSTEM/Wanc[1]_25[23:0],ANC_SYSTEM/Wanc[2]_26[23:0],ANC_SYSTEM/Wanc[3]_27[23:0],ANC_SYSTEM/Wanc[4]_28[23:0],ANC_SYSTEM/Wanc[5]_29[23:0],ANC_SYSTEM/Wanc[6]_30[23:0],ANC_SYSTEM/Wanc[7]_31[23:0],ANC_SYSTEM/Wanc[8]_32[23:0],ANC_SYSTEM/Wanc[9]_33[23:0],ANC_SYSTEM/Wanc[10]_34[23:0],ANC_SYSTEM/Wanc[11]_35[23:0],ANC_SYSTEM/Wanc[12]_36[23:0],ANC_SYSTEM/Wanc[13]_37[23:0],ANC_SYSTEM/Wanc[14]_38[23:0],ANC_SYSTEM/Wanc[15]_39[23:0],ANC_SYSTEM/Wanc[16]_40[23:0],ANC_SYSTEM/Wanc[17]_41[23:0],ANC_SYSTEM/Wanc[18]_42[23:0],ANC_SYSTEM/Wanc[19]_43[23:0],ANC_SYSTEM/Wanc[20]_44[23:0],ANC_SYSTEM/Wanc[21]_45[23:0],ANC_SYSTEM/Wanc[22]_46[23:0],ANC_SYSTEM/Wanc[23]_47[23:0],ANC_SYSTEM/Wanc[24]_48[23:0],ANC_SYSTEM/Wanc[25]_49[23:0],ANC_SYSTEM/Wanc[26]_50[23:0],ANC_SYSTEM/Wanc[27]_51[23:0],ANC_SYSTEM/Wanc[28]_52[23:0],ANC_SYSTEM/Wanc[29]_53[23:0],ANC_SYSTEM/Wanc[30]_54[23:0],ANC_SYSTEM/Wanc[31]_55[23:0]
252,252,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
253,253,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
254,254,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
255,255,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
256,256,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
257,257,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
258,258,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
259,259,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
260,260,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
261,261,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
262,262,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
263,263,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
264,264,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
265,265,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
266,266,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
267,267,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
268,268,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
269,269,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
270,270,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
271,271,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
272,272,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
273,273,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
274,274,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
275,275,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
276,276,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
277,277,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
278,278,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
279,279,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
280,280,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
281,281,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
282,282,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
283,283,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
284,284,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
285,285,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
286,286,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
287,287,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
288,288,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
289,289,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
290,290,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
291,291,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
292,292,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
293,293,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
294,294,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
295,295,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
296,296,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
297,297,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
298,298,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
299,299,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
300,300,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
301,301,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
302,302,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
303,303,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
304,304,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
305,305,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
306,306,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
307,307,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
308,308,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
309,309,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
310,310,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
311,311,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
312,312,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
313,313,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
314,314,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
315,315,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
316,316,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
317,317,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
318,318,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
319,319,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
320,320,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
321,321,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
322,322,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
323,323,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
324,324,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
325,325,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
326,326,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
327,327,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
328,328,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
329,329,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
330,330,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
331,331,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
332,332,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
333,333,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
334,334,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
335,335,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
336,336,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
337,337,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
338,338,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
339,339,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
340,340,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
341,341,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
342,342,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
343,343,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
344,344,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
345,345,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
346,346,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
347,347,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
348,348,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
349,349,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
350,350,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
